"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Exclude","Descendants","Mapped"
"2","Source codes for respiratory disease","44827456","011.3","Tuberculosis of bronchus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821637","011.31","Tuberculosis of bronchus, bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44833186","011.32","Tuberculosis of bronchus, bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44826291","011.33","Tuberculosis of bronchus, tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827457","011.35","Tuberculosis of bronchus, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821638","011.36","Tuberculosis of bronchus, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44834391","011.34","Tuberculosis of bronchus, tubercle bacilli not found (in sputum) by microscopy, but found in bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44822784","011.30","Tuberculosis of bronchus, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44834390","011.0","Tuberculosis of lung, infiltrative","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44830888","011.01","Tuberculosis of lung, infiltrative, bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44829703","011.02","Tuberculosis of lung, infiltrative, bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44829704","011.03","Tuberculosis of lung, infiltrative, tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44832038","011.06","Tuberculosis of lung, infiltrative, tubercle bacilli not found bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44822781","011.05","Tuberculosis of lung, infiltrative, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44822780","011.04","Tuberculosis of lung, infiltrative, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821635","011.00","Tuberculosis of lung, infiltrative, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44822782","011.1","Tuberculosis of lung, nodular","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827453","011.11","Tuberculosis of lung, nodular, bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44835573","011.12","Tuberculosis of lung, nodular, bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44820524","011.13","Tuberculosis of lung, nodular, tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44830890","011.15","Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44829705","011.16","Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44832039","011.14","Tuberculosis of lung, nodular, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44830889","011.10","Tuberculosis of lung, nodular, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44832040","011.2","Tuberculosis of lung with cavitation","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827454","011.21","Tuberculosis of lung with cavitation, bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825100","011.22","Tuberculosis of lung with cavitation, bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44822783","011.23","Tuberculosis of lung with cavitation, tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827455","011.25","Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44819313","011.26","Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44819312","011.24","Tuberculosis of lung with cavitation, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821636","011.20","Tuberculosis of lung with cavitation, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44819314","011.5","Tuberculous bronchiectasis","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44826292","011.51","Tuberculous bronchiectasis, bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44826293","011.52","Tuberculous bronchiectasis, bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825101","011.53","Tuberculous bronchiectasis, tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44836739","011.55","Tuberculous bronchiectasis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825102","011.56","Tuberculous bronchiectasis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44830892","011.54","Tuberculous bronchiectasis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44830891","011.50","Tuberculous bronchiectasis, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827458","011.4","Tuberculous fibrosis of lung","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44833187","011.41","Tuberculous fibrosis of lung, bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821639","011.42","Tuberculous fibrosis of lung, bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44823933","011.43","Tuberculous fibrosis of lung, tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44832041","011.45","Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44828633","011.46","Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44834392","011.44","Tuberculous fibrosis of lung, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44828632","011.40","Tuberculous fibrosis of lung, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825103","011.6","Tuberculous pneumonia [any form]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44828634","011.61","Tuberculous pneumonia [any form], bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44828635","011.62","Tuberculous pneumonia [any form], bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44834393","011.63","Tuberculous pneumonia [any form], tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44826294","011.65","Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44829706","011.66","Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44834394","011.64","Tuberculous pneumonia [any form], tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827459","011.60","Tuberculous pneumonia [any form], unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44819315","011.7","Tuberculous pneumothorax","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44834395","011.71","Tuberculous pneumothorax, bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821640","011.72","Tuberculous pneumothorax, bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44836740","011.73","Tuberculous pneumothorax, tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44828636","011.75","Tuberculous pneumothorax, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44830893","011.76","Tuberculous pneumothorax, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44832042","011.74","Tuberculous pneumothorax, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827460","011.70","Tuberculous pneumothorax, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207948","J15.9","Unspecified bacterial pneumonia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44823934","011.9","Unspecified pulmonary tuberculosis","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44831275","480","Viral pneumonia","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","1569465","J12","Viral pneumonia, not elsewhere classified","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35207937","J12.9","Viral pneumonia, unspecified","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44831277","480.9","Viral pneumonia, unspecified","Condition","ICD9CM","N","false","false","false"
