"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Exclude","Descendants","Mapped"
"3","Source codes for Type 2 diabetes mellitus","35206882","E11.9","Type 2 diabetes mellitus without complications","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","45533023","E11.630","Type 2 diabetes mellitus with periodontal disease","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","1567964","E11.35","Type 2 diabetes mellitus with proliferative diabetic retinopathy","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200236","E11.354","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200239","E11.3543","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200238","E11.3542","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200237","E11.3541","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200240","E11.3549","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","45591030","E11.351","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200224","E11.3513","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200223","E11.3512","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200222","E11.3511","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200225","E11.3519","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","45552386","E11.359","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200248","E11.3593","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200247","E11.3592","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200246","E11.3591","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200249","E11.3599","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200226","E11.352","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200229","E11.3523","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200228","E11.3522","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200227","E11.3521","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200230","E11.3529","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200231","E11.353","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200234","E11.3533","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200233","E11.3532","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200232","E11.3531","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200235","E11.3539","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","1567963","E11.34","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","45557112","E11.341","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200216","E11.3413","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200215","E11.3412","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200214","E11.3411","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200217","E11.3419","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","45605402","E11.349","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200220","E11.3493","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200219","E11.3492","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200218","E11.3491","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200221","E11.3499","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","1567969","E11.62","Type 2 diabetes mellitus with skin complications","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200241","E11.355","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200244","E11.3553","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200243","E11.3552","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200242","E11.3551","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","37200245","E11.3559","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","35206881","E11.8","Type 2 diabetes mellitus with unspecified complications","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","1567960","E11.31","Type 2 diabetes mellitus with unspecified diabetic retinopathy","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","45581352","E11.311","Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema","Condition","ICD10CM","N","false","false","false"
"3","Source codes for Type 2 diabetes mellitus","45581353","E11.319","Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44826679","493.9","Asthma, unspecified","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44821988","493.90","Asthma, unspecified type, unspecified","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44823144","493.92","Asthma, unspecified type, with (acute) exacerbation","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44832424","493.91","Asthma, unspecified type, with status asthmaticus","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","1569492","J47","Bronchiectasis","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44827823","494","Bronchiectasis","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45562459","J47.9","Bronchiectasis, uncomplicated","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45572172","J47.1","Bronchiectasis with (acute) exacerbation","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44826680","494.1","Bronchiectasis with acute exacerbation","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45562458","J47.0","Bronchiectasis with acute lower respiratory infection","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44834770","494.0","Bronchiectasis without acute exacerbation","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44820887","490","Bronchitis, not specified as acute or chronic","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208013","J40","Bronchitis, not specified as acute or chronic","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208020","J43.2","Centrilobular emphysema","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44829013","496","Chronic airway obstruction, not elsewhere classified","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44820888","491","Chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44829012","493.2","Chronic obstructive asthma","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44831280","493.20","Chronic obstructive asthma, unspecified","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44837136","493.22","Chronic obstructive asthma with (acute) exacerbation","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44820889","493.21","Chronic obstructive asthma with status asthmaticus","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208025","J44.9","Chronic obstructive pulmonary disease, unspecified","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208024","J44.1","Chronic obstructive pulmonary disease with (acute) exacerbation","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208023","J44.0","Chronic obstructive pulmonary disease with (acute) lower respiratory infection","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44826681","506.4","Chronic respiratory conditions due to fumes and vapors","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44833611","493.82","Cough variant asthma","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45586675","J45.991","Cough variant asthma","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","1569486","J43","Emphysema","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44829011","492","Emphysema","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44827822","492.0","Emphysematous bleb","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208022","J43.9","Emphysema, unspecified","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45586674","J45.990","Exercise induced bronchospasm","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44826678","493.81","Exercise induced bronchospasm","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44832423","493.0","Extrinsic asthma","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44824287","493.00","Extrinsic asthma, unspecified","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44831278","493.02","Extrinsic asthma with (acute) exacerbation","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44824288","493.01","Extrinsic asthma with status asthmaticus","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44831279","493.1","Intrinsic asthma","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44824289","493.10","Intrinsic asthma, unspecified","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44837135","493.12","Intrinsic asthma with (acute) exacerbation","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44834769","493.11","Intrinsic asthma with status asthmaticus","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45572168","J45.2","Mild intermittent asthma","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45548116","J45.20","Mild intermittent asthma, uncomplicated","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45572169","J45.21","Mild intermittent asthma with (acute) exacerbation","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45572170","J45.22","Mild intermittent asthma with status asthmaticus","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45581859","J45.3","Mild persistent asthma","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45576951","J45.30","Mild persistent asthma, uncomplicated","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45548117","J45.31","Mild persistent asthma with (acute) exacerbation","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45576952","J45.32","Mild persistent asthma with status asthmaticus","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208016","J41.8","Mixed simple and mucopurulent chronic bronchitis","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45591558","J45.4","Moderate persistent asthma","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45601133","J45.40","Moderate persistent asthma, uncomplicated","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45543269","J45.41","Moderate persistent asthma with (acute) exacerbation","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45557626","J45.42","Moderate persistent asthma with status asthmaticus","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208015","J41.1","Mucopurulent chronic bronchitis","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44837134","491.1","Mucopurulent chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44829010","491.2","Obstructive chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44825474","491.22","Obstructive chronic bronchitis with acute bronchitis","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44821986","491.21","Obstructive chronic bronchitis with (acute) exacerbation","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44832422","491.20","Obstructive chronic bronchitis without exacerbation","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","1569489","J45.9","Other and unspecified asthma","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45572171","J45.998","Other asthma","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","1569491","J45.99","Other asthma","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44835980","491.8","Other chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","1569487","J44","Other chronic obstructive pulmonary disease","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44826677","492.8","Other emphysema","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208021","J43.8","Other emphysema","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44830115","493.8","Other forms of asthma","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208019","J43.1","Panlobular emphysema","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45591559","J45.5","Severe persistent asthma","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45567265","J45.50","Severe persistent asthma, uncomplicated","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45567266","J45.51","Severe persistent asthma with (acute) exacerbation","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45581860","J45.52","Severe persistent asthma with status asthmaticus","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","1569485","J41","Simple and mucopurulent chronic bronchitis","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208014","J41.0","Simple chronic bronchitis","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44832421","491.0","Simple chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208018","J43.0","Unilateral pulmonary emphysema [MacLeod's syndrome]","Observation","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","1569490","J45.90","Unspecified asthma","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45562457","J45.909","Unspecified asthma, uncomplicated","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45601134","J45.901","Unspecified asthma with (acute) exacerbation","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","45543270","J45.902","Unspecified asthma with status asthmaticus","Condition","ICD10CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","44830114","491.9","Unspecified chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"5","Source codes for chronic lower respiratory disease","35208017","J42","Unspecified chronic bronchitis","Condition","ICD10CM","N","false","false","false"
"6","Drugs for CLRD","1105775","689","aminophylline","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1140088","3714","dyphylline","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","19049816","20976","oxtriphylline","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1237049","10438","theophylline","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1154161","88249","montelukast","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1111706","114970","zafirlukast","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1147878","40575","zileuton","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1115572","1347","beclomethasone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","939259","19831","budesonide","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","902938","274964","ciclesonide","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1196514","25120","flunisolide","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1149380","41126","fluticasone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","905233","108118","mometasone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1111220","304962","arformoterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1196677","25255","formoterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","40240664","1114326","indacaterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","45775116","1546059","olodaterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1137529","36117","salmeterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","43532539","1424884","vilanterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1154343","435","albuterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1236744","10368","terbutaline","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1138050","19499","bitolterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1192218","237159","levalbuterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1123995","7688","metaproterenol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1125449","33767","pirbuterol","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1112921","7213","ipratropium","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","42873639","1303098","aclidinium","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1106776","69120","tiotropium","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1110942","302379","omalizumab","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1152631","42612","cromolyn","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1114620","31563","nedocromil","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","19027186","7910","paramethasone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1551099","8640","prednisone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1506270","6902","methylprednisolone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1550557","8638","prednisolone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1518254","3264","dexamethasone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","1507705","2878","cortisone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","975125","5492","hydrocortisone","Drug","RxNorm","S","false","true","false"
"6","Drugs for CLRD","40236897","1091836","roflumilast","Drug","RxNorm","S","false","true","false"
"8","DPP-4I","40166035","857974","saxagliptin","Drug","RxNorm","S","false","true","false"
"8","DPP-4I","40239216","1100699","linagliptin","Drug","RxNorm","S","false","true","false"
"8","DPP-4I","43013884","1368001","alogliptin","Drug","RxNorm","S","false","true","false"
"8","DPP-4I","1580747","593411","sitagliptin","Drug","RxNorm","S","false","true","false"
"9","Source codes for insulin","36175773","00169300715","3 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector [Novolin]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","36175774","00169300725","3 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector [Novolin]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","36477242","50090035200","insulin isophane, human 100 UNT/ML Injectable Suspension [Humulin N]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","36478590","50090049800","insulin isophane, human 100 UNT/ML Injectable Suspension [Novolin N]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","36480217","50090049700","insulin, regular, human 100 UNT/ML Injectable Solution [Novolin R]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","36480545","50090035300","insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","36496799","00169320415","3 ML insulin aspart, human 100 UNT/ML Pen Injector [Fiasp]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","36497064","00169320111","insulin aspart, human 100 UNT/ML Injectable Solution [Fiasp]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","42822513","00024592410","insulin lispro 100 UNT/ML Injectable Solution [Admelog]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","42822516","00024592505","3 ML insulin lispro 100 UNT/ML Pen Injector [Admelog]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","42824498","50090166500","3 ML insulin aspart, human 100 UNT/ML Cartridge [NovoLog]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","42845677","00024587102","3 ML insulin glargine 300 UNT/ML Pen Injector [Toujeo]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44409166","00002771501","3 ML insulin glargine 100 UNT/ML Pen Injector [Basaglar]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44412078","47918090218","{60 (insulin, regular, human 12 UNT Inhalation Powder [Afrezza]) / 60 (insulin, regular, human 4 UNT Inhalation Powder [Afrezza]) / 60 (insulin, regular, human 8 UNT Inhalation Powder [Afrezza]) } Pack [Afrezza 180 Titration Pack- 60 (4 UNT), 60 (8 UNT...","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44416018","50090040300","insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Injectable Suspension [Novolin]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44416028","00002771459","0.5 UNT Doses 3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44417564","47918088236","{30 (insulin, regular, human 4 UNT Inhalation Powder [Afrezza]) / 60 (insulin, regular, human 8 UNT Inhalation Powder [Afrezza]) } Pack [Afrezza 90 - 30 (4 UNT), 60 (8 UNT)]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44422638","00088502005","3 ML insulin glargine 100 UNT/ML Pen Injector [Lantus]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44423040","47918087490","insulin, regular, human 4 UNT Inhalation Powder [Afrezza]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44429831","47918089190","insulin, regular, human 12 UNT Inhalation Powder [Afrezza]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44432564","47918088018","{90 (insulin, regular, human 4 UNT Inhalation Powder [Afrezza]) / 90 (insulin, regular, human 8 UNT Inhalation Powder [Afrezza]) } Pack [Afrezza Titration Pack]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44434914","00088502101","insulin glargine 100 UNT/ML Injectable Solution [Lantus]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44440705","47918087890","insulin, regular, human 8 UNT Inhalation Powder [Afrezza]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44441901","00002882427","3 ML insulin, regular, human 500 UNT/ML Pen Injector [Humulin R]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44443486","47918089463","{30 (insulin, regular, human 12 UNT Inhalation Powder [Afrezza]) / 60 (insulin, regular, human 8 UNT Inhalation Powder [Afrezza]) } Pack [Afrezza 90 - 60 (8 UNT), 30 (12 UNT)]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44450088","00169255013","3 ML insulin degludec 200 UNT/ML Pen Injector [Tresiba]","Drug","NDC","N","false","false","false"
"9","Source codes for insulin","44450089","00169266015","3 ML insulin degludec 100 UNT/ML Pen Injector [Tresiba]","Drug","NDC","N","false","false","false"
