"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"4","Respiratory disease","4240452","58890000","Adenoviral bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","254677","41207000","Adenoviral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","252548","195902009","Anthrax pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4309106","422588002","Aspiration pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4248154","72854003","Aspiration pneumonia due to near drowning","Disorder","Condition","SNOMED"
"4","Respiratory disease","4327820","75426006","Aspiration pneumonia due to regurgitated food","Disorder","Condition","SNOMED"
"4","Respiratory disease","257315","53084003","Bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37019058","713544008","Bacterial pneumonia co-occurrent with human immunodeficiency virus infection","Disorder","Condition","SNOMED"
"4","Respiratory disease","4223032","420544002","Bacterial pneumonia with AIDS (acquired immunodeficiency syndrome)","Disorder","Condition","SNOMED"
"4","Respiratory disease","4116487","300999006","Basal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4138769","425996009","Bilateral basal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4245006","396286008","Bilateral bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4236311","407671000","Bilateral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269741","10629191000119100","Bronchiolitis caused by influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","256722","396285007","Bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269707","10624991000119103","Bronchopneumonia due to Achromobacter","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269708","10625031000119102","Bronchopneumonia due to anaerobic bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269709","10625071000119104","Bronchopneumonia due to bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269710","10625111000119106","Bronchopneumonia due to Escherichia coli","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269711","10625151000119107","Bronchopneumonia due to Group A Streptococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269712","10625191000119102","Bronchopneumonia due to Group B Streptococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269713","10625231000119106","Bronchopneumonia due to Haemophilus influenzae","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269714","10625271000119109","Bronchopneumonia due to Human metapneumovirus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269715","10625311000119109","Bronchopneumonia due to Klebsiella pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269716","10625351000119105","Bronchopneumonia due to methicillin resistant Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269717","10625391000119100","Bronchopneumonia due to methicillin susceptible Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269718","10625431000119105","Bronchopneumonia due to Mycoplasma pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269719","10625471000119108","Bronchopneumonia due to Proteus mirabilis","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269720","10625511000119104","Bronchopneumonia due to Pseudomonas","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269721","10625551000119103","Bronchopneumonia due to respiratory syncytial virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269722","10625591000119108","Bronchopneumonia due to Staphylococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269723","10625631000119108","Bronchopneumonia due to Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269724","10625671000119106","Bronchopneumonia due to Streptococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269725","10625711000119105","Bronchopneumonia due to Streptococcus pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269726","10625751000119106","Bronchopneumonia due to virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4259490","410431009","Cardiorespiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","4093993","24841007","Cardiorespiratory failure during AND/OR resulting from a procedure","Disorder","Condition","SNOMED"
"4","Respiratory disease","4175598","50804000","Catarrhal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","43020558","471272001","Cavitary pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110510","195911009","Chickenpox pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4119795","233728004","Cholesterol pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4144107","266404004","Chronic chemical respiratory disease","Disorder","Condition","SNOMED"
"4","Respiratory disease","45757644","28791000119105","Chronic coccidioidomycotic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","605242","1010670004","Chronic endogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768998","707553005","Chronic exogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4140438","426896000","Chronic hypercapnic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","4177862","428173007","Chronic hypoxemic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","45767051","704345008","Chronic interstitial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269693","102361000119104","Chronic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4221767","417688002","Chronic progressive coccidioidal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4084973","240742009","Chronic pulmonary African histoplasmosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4080753","240747003","Chronic pulmonary blastomycosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","314971","39871006","Chronic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","37171424","350586651000119105","Chronic respiratory failure due to neuromuscular disease","Disorder","Condition","SNOMED"
"4","Respiratory disease","602595","971918681000119107","Chronic respiratory failure due to obstructive sleep apnea","Disorder","Condition","SNOMED"
"4","Respiratory disease","4179670","427896006","Chronic respiratory insufficiency","Disorder","Condition","SNOMED"
"4","Respiratory disease","4293463","385093006","Community acquired pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4048518","123588006","Confluent bronchopneumonia with abscess formation","Disorder","Condition","SNOMED"
"4","Respiratory disease","4048519","123591006","Confluent pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","252949","7678002","Cytomegaloviral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4177385","42680007","Endogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37161095","1176988004","Enterobacter pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","1340380","OMOP5166035","Exacerbation of interstitial pneumonia","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","1340436","OMOP5166091","Exacerbation of pneumonia","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","1340437","OMOP5166092","Exacerbation of pneumonia caused by SARS-CoV-2","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","1340452","OMOP5166107","Exacerbation of pulmonary tuberculosis","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","1340458","OMOP5166113","Exacerbation of respiratory failure","Disorder","Condition","OMOP Extension"
"4","Respiratory disease","45768914","707449006","Exogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4046011","123590007","Focal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4274981","65141002","Foreign body pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4049965","233613009","Fungal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4322625","7063008","Gangrenous pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46274030","142961000119108","Gastroenteritis due to H1N1 influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269736","10628871000119101","Gastroenteritis due to influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269737","10628911000119103","Gastroenteritis due to Influenza A virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051339","233625007","Giant cell pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45757250","1087061000119106","Gonococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4248029","72656004","Granulomatous pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","252655","195886008","Group B streptococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","788476","10077909","H2N2 influenza","PT","Condition","MedDRA"
"4","Respiratory disease","260754","70036007","Haemophilus influenzae pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4248807","408680002","Healthcare associated bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4248810","408687004","Healthcare associated influenza disease","Disorder","Condition","SNOMED"
"4","Respiratory disease","4111119","181007","Hemorrhagic bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051335","233617005","Hemorrhagic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45765437","702373006","Hereditary myopathy with early respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051338","233624006","Herpes simplex pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4143092","425464007","Hospital acquired pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46271074","709109004","Hypercapnic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","4135197","31561003","Hypostatic bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4310964","85469005","Hypostatic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37395564","10676831000119101","Hypoxemic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","37110291","724499007","Idiopathic acute eosinophilic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37110292","724500003","Idiopathic chronic eosinophilic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45769390","708031000","Idiopathic eosinophilic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4176753","428697002","Inactive tuberculosis of lung","Disorder","Condition","SNOMED"
"4","Respiratory disease","37172704","541131000124102","Infection caused by novel Influenza A virus variant","Disorder","Condition","SNOMED"
"4","Respiratory disease","443410","312342009","Infective pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","260936","186175002","Infiltrative lung tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4266367","6142004","Influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","607085","1149091008","Influenza caused by Influenza A virus subtype H2","Disorder","Condition","SNOMED"
"4","Respiratory disease","36676221","772810003","Influenza caused by Influenza A virus subtype H3N2","Disorder","Condition","SNOMED"
"4","Respiratory disease","37016926","713083002","Influenza caused by Influenza A virus subtype H5","Disorder","Condition","SNOMED"
"4","Respiratory disease","36676233","772828001","Influenza caused by Influenza A virus subtype H5N1","Disorder","Condition","SNOMED"
"4","Respiratory disease","36714570","719865001","Influenza caused by pandemic influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","36714388","719590007","Influenza caused by seasonal influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","40483537","442438000","Influenza due to Influenza A virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","40484544","442696006","Influenza due to Influenza A virus subtype H1N1","Disorder","Condition","SNOMED"
"4","Respiratory disease","42872723","450715004","Influenza due to Influenza A virus subtype H7","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768913","707448003","Influenza due to Influenza A virus subtype H7N9","Disorder","Condition","SNOMED"
"4","Respiratory disease","42872724","450716003","Influenza due to Influenza A virus subtype H9","Disorder","Condition","SNOMED"
"4","Respiratory disease","765607","435051000124104","Influenza due to Influenza A virus with upper respiratory signs","Disorder","Condition","SNOMED"
"4","Respiratory disease","4080680","24662006","Influenza due to Influenza B virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4304374","81524006","Influenza due to Influenza C virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37394477","1033071000000105","Influenza due to pandemic influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37394478","1033091000000109","Influenza due to seasonal influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37394476","1033051000000101","Influenza due to zoonotic influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4183609","43692000","Influenzal acute upper respiratory infection","Disorder","Condition","SNOMED"
"4","Respiratory disease","4186568","41269000","Influenzal bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4252885","74644004","Influenza with encephalopathy","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112824","195929004","Influenza with gastrointestinal tract involvement","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112664","195923003","Influenza with laryngitis","Disorder","Condition","SNOMED"
"4","Respiratory disease","320752","61700007","Influenza with non-respiratory manifestation","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110512","195924009","Influenza with pharyngitis","Disorder","Condition","SNOMED"
"4","Respiratory disease","37394479","1033111000000104","Influenza with pneumonia due to seasonal influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4313254","217810002","Interruption of respiration caused by foreign body in esophagus","Disorder","Condition","SNOMED"
"4","Respiratory disease","3655486","865908007","Interruption of respiration due to food lodged in esophagus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4273378","64667001","Interstitial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","3655969","870573008","Interstitial pneumonia with autoimmune features","Disorder","Condition","SNOMED"
"4","Respiratory disease","4198045","80010008","Isolated bronchial tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","765178","129211000119108","Isoniazid resistant tuberculosis of lung","Disorder","Condition","SNOMED"
"4","Respiratory disease","4116488","301000005","Left lower zone pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4114030","301002002","Left upper zone pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4080435","240635003","Leishmanial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4145369","426696003","Lingular pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37169758","170059221000119102","Lipoid pneumonia due to vaping","Disorder","Condition","SNOMED"
"4","Respiratory disease","4133224","278516003","Lobar pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4124539","233730002","Lupus pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4052546","233608005","Meningococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4052548","233623000","Mononuclear interstitial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051336","233618000","Mycobacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","440431","46970008","Mycoplasma pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4048052","123589003","Necrotizing bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","35622404","763888005","Necrotizing pneumonia caused by Panton-Valentine leukocidin producing Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4080883","276695003","Neonatal aspiration pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37177703","10087867","Neonatal bacterial pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","4051333","233610007","Neonatal chlamydial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051337","233619008","Neonatal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110509","195909000","Nocardial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","255175","80602006","Nodular tuberculosis of lung","Disorder","Condition","SNOMED"
"4","Respiratory disease","4021760","105977003","Non-infectious pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4174281","277869007","Non-tuberculous mycobacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4284985","68409003","Organized pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269705","10624911000119107","Otitis media due to H1N1 influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269706","10624951000119108","Otitis media due to influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269769","10674911000119108","Otitis media due to Influenza A virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4274802","64880000","Parainfluenza virus bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","439857","64917006","Parainfluenza virus pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4205578","55679008","Peribronchial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4245499","60485005","Pleurobronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4141619","266350000","Pneumococcal lobar pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","258785","233607000","Pneumococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4221503","420787001","Pneumococcal pneumonia with AIDS (acquired immunodeficiency syndrome)","Disorder","Condition","SNOMED"
"4","Respiratory disease","4190647","415125002","Pneumocystosis pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","255848","233604007","Pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","256723","195878008","Pneumonia and influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","605209","1010634002","Pneumonia caused by Acinetobacter","Disorder","Condition","SNOMED"
"4","Respiratory disease","254066","233609002","Pneumonia caused by Chlamydiaceae","Disorder","Condition","SNOMED"
"4","Respiratory disease","37119233","724498004","Pneumonia caused by Chlamydia pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","759817","10291000175108","Pneumonia caused by Enterococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","759816","10281000175105","Pneumonia caused by Enterococcus faecalis","Disorder","Condition","SNOMED"
"4","Respiratory disease","759815","10271000175107","Pneumonia caused by Enterococcus faecium","Disorder","Condition","SNOMED"
"4","Respiratory disease","37116366","733051000","Pneumonia caused by Gram positive bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","37016927","713084008","Pneumonia caused by Human coronavirus","Disorder","Condition","SNOMED"
"4","Respiratory disease","36676238","772839003","Pneumonia caused by Influenza A virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37163210","1208602000","Pneumonia caused by Pseudomonas aeruginosa","Disorder","Condition","SNOMED"
"4","Respiratory disease","3661408","882784691000119100","Pneumonia caused by SARS-CoV-2","Disorder","Condition","SNOMED"
"4","Respiratory disease","759818","10301000175109","Pneumonia caused by Serratia","Disorder","Condition","SNOMED"
"4","Respiratory disease","607087","1149093006","Pneumonia caused by vancomycin resistant Enterococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4256236","409665004","Pneumonia due to aerobic bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","257908","409664000","Pneumonia due to anaerobic bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","45757206","1082721000119101","Pneumonia due to Ascaris","Disorder","Condition","SNOMED"
"4","Respiratory disease","260430","51530003","Pneumonia due to Escherichia coli","Disorder","Condition","SNOMED"
"4","Respiratory disease","258180","430395005","Pneumonia due to Gram negative bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270121","142931000119100","Pneumonia due to H1N1 influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","40481839","442094008","Pneumonia due to Histoplasma","Disorder","Condition","SNOMED"
"4","Respiratory disease","4299862","38699009","Pneumonia due to Histoplasma capsulatum","Disorder","Condition","SNOMED"
"4","Respiratory disease","40482061","445096001","Pneumonia due to Human metapneumovirus","Disorder","Condition","SNOMED"
"4","Respiratory disease","40481335","441942006","Pneumonia due to infection by Streptococcus pyogenes","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270318","16311000119108","Pneumonia due to influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","253790","64479007","Pneumonia due to Klebsiella pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110039","195900001","Pneumonia due to measles","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270027","124691000119101","Pneumonia due to methicillin resistant Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46274035","128711000119106","Pneumonia due to methicillin susceptible Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4050872","233620002","Pneumonia due to parasitic infestation","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110506","195896004","Pneumonia due to pleuropneumonia-like organism","Disorder","Condition","SNOMED"
"4","Respiratory disease","4193964","39172002","Pneumonia due to Proteus mirabilis","Disorder","Condition","SNOMED"
"4","Respiratory disease","252351","41381004","Pneumonia due to Pseudomonas","Disorder","Condition","SNOMED"
"4","Respiratory disease","436145","195881003","Pneumonia due to respiratory syncytial virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768961","707508008","Pneumonia due to Schistosoma haematobium","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768960","707507003","Pneumonia due to Schistosoma japonicum","Disorder","Condition","SNOMED"
"4","Respiratory disease","45771022","707503004","Pneumonia due to Schistosoma mansoni","Disorder","Condition","SNOMED"
"4","Respiratory disease","40479642","441590008","Pneumonia due to Severe acute respiratory syndrome coronavirus","Disorder","Condition","SNOMED"
"4","Respiratory disease","40480033","441658007","Pneumonia due to Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","261324","34020007","Pneumonia due to Streptococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","261053","111900000","Pneumonia in aspergillosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4137435","32286006","Pneumonia in Q fever","Disorder","Condition","SNOMED"
"4","Respiratory disease","259048","84753008","Pneumonia in systemic mycosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4166072","45312009","Pneumonia in typhoid fever","Disorder","Condition","SNOMED"
"4","Respiratory disease","4228277","421671002","Pneumonia with AIDS (acquired immunodeficiency syndrome)","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110507","195904005","Pneumonia with coccidioidomycosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","260028","191727003","Post measles pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4153356","371072008","Postobstructive pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4203846","438764004","Postoperative aspiration pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4200891","314978007","Postoperative pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112655","195888009","Proteus pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4138244","32204007","Pulmonary actinobacillosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","258354","187052004","Pulmonary African histoplasmosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4345699","240387006","Pulmonary glanders","Disorder","Condition","SNOMED"
"4","Respiratory disease","4025173","196151000","Pulmonary insufficiency following shock","Disorder","Condition","SNOMED"
"4","Respiratory disease","4024117","196152007","Pulmonary insufficiency following surgery","Disorder","Condition","SNOMED"
"4","Respiratory disease","4024118","196153002","Pulmonary insufficiency following trauma","Disorder","Condition","SNOMED"
"4","Respiratory disease","4345215","240391001","Pulmonary melioidosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051334","233614003","Pulmonary mucormycosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","253954","154283005","Pulmonary tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","258061","45556008","Pulmonary tularemia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4334649","430969000","Recurrent aspiration pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37017277","713525001","Recurrent bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37017278","713526000","Recurrent bacterial pneumonia co-occurrent with human immunodeficiency virus infection","Disorder","Condition","SNOMED"
"4","Respiratory disease","44782989","699014000","Recurrent pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40490351","446946005","Reinfection pulmonary tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40490814","447006007","Relapse pulmonary tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4256228","409622000","Respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","765304","16055271000119107","Respiratory failure following trauma","Disorder","Condition","SNOMED"
"4","Respiratory disease","4119934","233765002","Respiratory failure without hypercapnia","Disorder","Condition","SNOMED"
"4","Respiratory disease","318459","409623005","Respiratory insufficiency","Disorder","Condition","SNOMED"
"4","Respiratory disease","261774","186202007","Respiratory tuberculosis, not confirmed bacteriologically or histologically","Disorder","Condition","SNOMED"
"4","Respiratory disease","437313","7548000","Rheumatic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4050874","233621003","Rickettsial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4117114","301001009","Right lower zone pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4102253","301003007","Right middle zone pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4114031","301004001","Right upper zone pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45770900","1092361000119109","Rubella pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4204819","308906005","Secondary bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4044242","230499002","Sleep-related respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","36674871","770727008","Spinal muscular atrophy with respiratory distress type 2","Disorder","Condition","SNOMED"
"4","Respiratory disease","259852","22754005","Staphylococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4276663","64703005","Terminal bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4119436","233731003","Traumatic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","256896","186178000","Tuberculosis of bronchus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4251772","74387008","Tuberculosis of hilar lymph nodes","Disorder","Condition","SNOMED"
"4","Respiratory disease","260630","186204008","Tuberculosis of lung, bacteriological and histological examination not done","Disorder","Condition","SNOMED"
"4","Respiratory disease","4091167","186203002","Tuberculosis of lung, bacteriologically and histologically negative","Disorder","Condition","SNOMED"
"4","Respiratory disease","253121","186194007","Tuberculosis of lung, confirmed by culture only","Disorder","Condition","SNOMED"
"4","Respiratory disease","255454","186193001","Tuberculosis of lung, confirmed by sputum microscopy with or without culture","Disorder","Condition","SNOMED"
"4","Respiratory disease","256018","186195008","Tuberculosis of lung, confirmed histologically","Disorder","Condition","SNOMED"
"4","Respiratory disease","260315","186177005","Tuberculosis of lung with cavitation","Disorder","Condition","SNOMED"
"4","Respiratory disease","4304867","81554001","Tuberculosis of lung with involvement of bronchus","Disorder","Condition","SNOMED"
"4","Respiratory disease","257775","23022004","Tuberculous bronchiectasis","Disorder","Condition","SNOMED"
"4","Respiratory disease","258335","90117007","Tuberculous fibrosis of lung","Disorder","Condition","SNOMED"
"4","Respiratory disease","254266","80003002","Tuberculous pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","252235","29731002","Tuberculous pneumothorax","Disorder","Condition","SNOMED"
"4","Respiratory disease","4280213","66429007","Unresolved lobar pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4212120","57702005","Unresolved pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270122","142941000119109","Upper respiratory tract infection due to H1N1 influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46273463","10685111000119102","Upper respiratory tract infection due to Influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270491","328531000119104","Upper respiratory tract infection due to Influenza A","Disorder","Condition","SNOMED"
"4","Respiratory disease","261326","75570004","Viral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37162295","1187256004","Viral pneumonia due to Epstein-Barr virus infectious mononucleosis","Disorder","Condition","SNOMED"
