"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"3","Chronic lower respiratory disease","3655115","846637007","Chronic pulmonary fibrosis caused by chemical vapors","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","3655116","846638002","Bronchitis caused by chemical fumes","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","3655117","846639005","Bronchitis caused by vapors","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","3655816","870276004","Plastic bronchitis after cardiac procedure","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","3661412","829976001","Thunderstorm asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4008725","111849006","Adenoviral bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4022592","11641008","Millers' asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4027836","13217005","Fusiform bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4028970","13617004","Tracheobronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4046986","135836000","End stage chronic obstructive airways disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4049242","232430006","Recurrent allergic croup","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4049259","12310001","Childhood bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4050732","233674008","Pulmonary emphysema in alpha-1 PI deficiency","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4050733","233675009","Toxic emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4050734","233677001","Scar emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4050876","233630006","Obstructive bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4050877","233633008","Bronchiectasis due to toxic inhalation","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4050878","233634002","Post-lung transplantation bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4050961","16003001","Giant bullous emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4051340","233626008","Chronic bronchial sepsis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4051464","233671000","Chronic obstructive pulmonary disease with acute exacerbation, unspecified","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4051466","233678006","Childhood asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4052549","233628009","Acquired bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4052550","233629001","Idiopathic bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4052552","233631005","Toxin-induced bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4052553","233632003","Bronchiectasis due to toxic aspiration","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4056405","16846004","Obstructive emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4057952","19849005","Meat-wrappers' asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4058712","16146001","Viral bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4075237","225057002","Brittle asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4078695","19325002","Traction bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4080516","18041002","Printers' asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4083395","23958009","Vanishing lung","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4099911","27475006","Parainfluenza virus bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4105601","29591002","Purulent bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110045","195940007","Bronchitis NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110046","195952000","Obstructive chronic bronchitis NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110047","195956002","Chronic bronchitis NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110048","195957006","Chronic bullous emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110049","195963002","Acute vesicular emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110051","195977004","Mixed asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110052","195986009","Bronchiectasis NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110056","196001008","Chronic obstructive pulmonary disease with acute lower respiratory infection","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110175","196003006","Chronic obstructive airways disease NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110177","196013003","Pneumopathy due to inhalation of other dust","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110635","195958001","Segmental bullous emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110637","195984007","Recurrent bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4110642","196015005","Pneumopathy due to inhalation of other dust NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112666","195943009","Simple chronic bronchitis NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112667","195947005","Mucopurulent chronic bronchitis NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112668","195954004","Other chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112669","195976008","Intrinsic asthma NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112670","195979001","Asthma unspecified","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112671","195985008","Post-infective bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112674","195999007","Other specified chronic obstructive airways disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112826","195953005","Mixed simple and mucopurulent chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112827","195955003","Other chronic bronchitis NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112828","195959009","Zonal bullous emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112829","195961000","Chronic bullous emphysema NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112831","195972005","Extrinsic asthma NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4112836","196026004","Chronic emphysema due to chemical fumes","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4115044","285381006","Acute infective exacerbation of chronic obstructive airways disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4119298","233679003","Late onset asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4119299","233682008","Allergic asthma NEC","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4119300","233687002","Colophony asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4120261","233688007","Sulfite-induced asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4123253","233683003","Hay fever with asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4125022","304527002","Acute asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4136683","31898008","Paraseptal emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4137525","425748003","Acute exacerbation of chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4138760","425969006","Exacerbation of intermittent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4141621","266364000","Asthma attack","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4141622","266365004","Asthma NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4141978","427603009","Intermittent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4142738","427295004","Moderate persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4143474","34015007","Bakers' asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4143828","426979002","Mild persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4144104","266363006","Status asthmaticus NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4144757","427354000","Exacerbation of persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4145356","426656000","Severe persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4145496","266355005","Bullous emphysema with collapse","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4145497","266361008","Intrinsic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4146581","427679007","Mild intermittent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4146838","35377009","Parainfluenza virus laryngotracheobronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4147509","30352005","Allergic-infective asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4148123","266354009","Bronchitis unspecified","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4148124","266356006","Atrophic (senile) emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4148242","266403005","Acute chemical bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4152913","370221004","Severe asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4155468","370218001","Mild asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4155469","370219009","Moderate asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4155470","370220003","Occasional asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4166508","47895001","Congenital emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4166517","47938003","Chronic obliterative bronchiolitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4170623","274105009","Asthma attack NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4172303","49691004","Occupational bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4173466","42402006","Kartagener syndrome","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4177944","4981000","Panacinar emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4191479","389145006","Allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4193588","313297008","Moderate chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4195736","79479005","Respiratory syncytial virus bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4196712","313296004","Mild chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4199450","51068008","Adult bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4200851","52571006","Chronic tracheobronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4203619","52500008","Saccular bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4204998","53926002","Plastic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4206340","55570000","Asthma without status asthmaticus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4209097","313299006","Severe chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4211530","56968009","Asthma caused by wood dust","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4212099","57607007","Occupational asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4217558","41553006","Detergent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4218289","72204002","Respiratory syncytial virus laryngotracheobronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4225553","404806001","Cheese-makers' asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4225554","404808000","Isocyanate induced asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4230358","89099002","Chronic allergic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4232302","89549007","Catarrhal bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4232595","404804003","Platinum asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4233477","405720007","Allergic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4233784","405944004","Asthmatic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4233924","40600002","Pneumococcal bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4236366","360470001","Chronic mucus hypersecretion","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4238226","57488007","Chronic pulmonary fibrosis due to inhalation of chemical fumes AND/OR vapors","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4245292","59786004","Weavers' cough","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4245676","92807009","Chemical-induced asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4246105","60805002","Hemolytic anemia with emphysema AND cutis laxa","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4249017","73414003","Haemophilus influenzae laryngotracheobronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4250128","407674008","Aspirin-induced asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4270139","36426008","Subacute bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4271333","63088003","Allergic asthma without status asthmaticus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4279922","65878001","Septic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4281815","66987001","Congenital lobar emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4283362","67415000","Hay asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4286497","68328006","Centriacinar emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4301938","418395004","Tea-makers' asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4306635","83457000","Cylindrical bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4309350","84409004","Fetid chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4309833","423889005","Non-IgE mediated allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4312602","85915003","Laryngotracheobronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4315386","86680006","Ruptured emphysematous bleb of lung","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4320830","95886009","Mycoplasmal tracheobronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4321845","70756004","Bronchial atresia with segmental pulmonary emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","4322815","71255007","Adenoviral laryngotracheobronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","35609846","1086701000000102","Life threatening acute exacerbation of allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","35609847","1086711000000100","Life threatening acute exacerbation of intrinsic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","36684328","782513000","Acute severe exacerbation of allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","36684335","782520007","Exacerbation of allergic asthma due to infection","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37016157","12366661000119100","Recurrent croup","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37017003","713175006","Postoperative bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37108580","10675391000119101","Severe controlled persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37108581","10675751000119107","Severe uncontrolled persistent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37109103","16584951000119101","Oral steroid-dependent asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37116690","733497009","Chronic suppuration of bronchus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37116845","733858005","Acute severe refractory exacerbation of asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37159957","10674791000119101","Acute exacerbation of intermittent allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37159958","10676271000119104","Acute exacerbation of moderate persistent allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37161191","1177120001","Bronchiolitis obliterans syndrome due to and following allogeneic stem cell transplant","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37169809","1163489008","Human metapneumovirus bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37203939","785728005","Bronchitis co-occurrent with wheeze","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37206130","785736001","Chronic bronchitis co-occurrent with wheeze","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37206131","785737005","Bronchitis co-occurrent with chronic wheeze","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37206138","785744001","Bronchitis co-occurrent with acute wheeze","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37206717","786836003","Near fatal asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37208352","1103911000000103","Severe asthma with fungal sensitisation","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","37310241","10674991000119104","Intermittent allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316533","155565006","Chronic obstructive lung disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316534","155566007","Chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316536","155568008","Mucopurulent chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316537","155569000","Chronic obstructive lung disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316538","155570004","Acute exacerbation of chronic obstructive airways disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316540","155571000","Acute exacerbation of chronic obstructive airways disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316541","155572007","Chronic: [bronchitis NOS] or [tracheobronchitis]","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316542","155573002","Emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316543","155574008","Asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316544","155575009","Extrinsic asthma - atopy (& pollen)","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316545","155576005","Asthma: [intrinsic] or [late onset]","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316546","155577001","Status asthmaticus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316547","155578006","Asthma attack (& NOS)","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316550","155580000","Bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316552","155582008","Mild chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316553","155583003","Moderate chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316554","155584009","Severe chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316555","155585005","Chronic obstructive airways disease NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316564","155593005","Acute chemical bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316590","155616009","Bronchitis NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316591","155617000","Chronic obstructive airways disease NOS","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40316598","155623005","Pulmonary eosinophilia","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40345717","266359004","Extrinsic asthma without status asthmaticus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40345719","266360009","Extrinsic asthma with status asthmaticus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40345721","266362001","Intrinsic asthma with status asthmaticus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40362681","278517007","Asthmatic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40381380","187687003","Asthma (disorder)","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395536","195935004","Chronic obstructive lung disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395537","195936003","Bronchitis: [unspecified (& chest infection)] or [recurrent wheezy]","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395539","195938002","Laryngotracheobronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395540","195939005","Asthmatic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395543","195941006","Simple chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395544","195942004","Simple chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395546","195944003","Mucopurulent chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395547","195945002","Purulent chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395548","195946001","Purulent chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395852","195948000","Chronic obstructive lung disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395854","195950008","Emphysematous bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395870","195964008","Emphysema: [acute interstitial] or [atrophic - senile]","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395876","195970002","(Hay fever with asthma) or (extrinsic asthma without status asthmaticus)","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395878","195971003","Extrinsic asthma with: [asthma attack] or [status asthmaticus]","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395881","195974006","Intrinsic asthma without status asthmaticus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395882","195975007","Intrinsic asthma with: [asthma attack] or [status asthmaticus]","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395885","195978009","Exacerbation of asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395887","195980003","(Severe asthma attack) or (status asthmaticus NOS)","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395890","195982006","Late onset asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395905","195996000","Mild chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395906","195997009","Moderate chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395907","195998004","Severe chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40395913","196002001","Chronic obstructive pulmonary disease with acute exacerbation, unspecified","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40396961","196231009","[X]Other specified chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40436404","233676005","Congenital lobar emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40436413","233684009","Allergic non-atopic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40481763","442025000","Acute exacerbation of chronic asthmatic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40482019","445058002","Aspergillus bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40483342","445378003","Acute exacerbation of bronchiectasis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40483397","445427006","Seasonal asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40538605","359676009","Congenital emphysema","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40544275","36979006","Status asthmaticus","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40546234","367110001","Exacerbation of asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40561687","389146007","Extrinsic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40595784","416601004","Work aggravated asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40615180","56507008","Tea-tasters' disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40617821","7143003","Canine allergic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40617826","71435009","Chronic obstructive bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40632973","8141004","Purulent chronic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40640771","8312004","Intrinsic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40641134","87641005","Feline allergic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","40646797","91053000","Pulmonary eosinophilia","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42535716","72301000119103","Asthma in pregnancy","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42536207","734904007","Life threatening acute exacerbation of asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42536208","734905008","Moderate acute exacerbation of asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42536541","735465007","Protracted bronchitis caused by bacterium","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42536648","735587000","Acute severe exacerbation of asthma co-occurrent and due to allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42536649","735589002","Uncomplicated non-allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42538744","762521001","Exacerbation of allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42538810","762618008","Bronchiolitis obliterans syndrome due to and after lung transplantation","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42539549","735588005","Uncomplicated allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42690582","1064811000000103","Moderate acute exacerbation of asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","42690663","1064821000000109","Life threatening acute exacerbation of asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","43530693","1751000119100","Acute exacerbation of chronic obstructive airways disease with asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","43530700","1761000119103","Chronic obstructive airway disease with asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","43530745","401000119107","Asthma with irreversible airway obstruction","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","44791725","293991000000106","Very severe chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","44796286","419861000000108","[X]Other specified chronic obstructive pulmonary disease","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","44810117","866881000000101","Chronic asthma with fixed airflow obstruction","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","44810118","866901000000103","Eosinophilic bronchitis","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45769442","708095007","Acute severe exacerbation of immunoglobin E-mediated allergic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45769443","708096008","Acute severe exacerbation of intrinsic asthma","Disorder","Condition","SNOMED"
"3","Chronic lower respiratory disease","45771045","708038006","Acute exacerbation of asthma","Disorder","Condition","SNOMED"
